0,0.97467
1,0.9718
2,0.96912
3,0.96643
4,0.96365
5,0.96078
6,0.89056
7,0.71368
8,0.53693
9,0.3602
10,0.18344
11,0.0067139
12,-0.16995
13,-0.3468
14,-0.52365
15,-0.70032
16,-0.87695
17,-0.98874
18,-0.98602
19,-0.98315
20,-0.98035
21,-0.97769
22,-0.97498
23,-0.97205
24,-0.96921
25,-0.96652
26,-0.96384
27,-0.96103
28,-0.89944
29,-0.72266
30,-0.54584
31,-0.36905
32,-0.19229
33,-0.015533
34,0.16119
35,0.33789
36,0.51468
37,0.69144
38,0.86823
39,0.98886
40,0.98608
41,0.98331
42,0.98059
43,0.97775
44,0.97491
45,0.97217
46,0.96951
47,0.96683
48,0.96402
49,0.96115
50,0.90829
51,0.73148
52,0.55481
53,0.37808
54,0.20126
55,0.024445
56,-0.15225
57,-0.32907
58,-0.50592
59,-0.68271
60,-0.85941
61,-0.98901
62,-0.98624
63,-0.98346
64,-0.98071
65,-0.97791
66,-0.97507
67,-0.97235
68,-0.9696
69,-0.96683
70,-0.96402
71,-0.96118
72,-0.91708
73,-0.74036
74,-0.56354
75,-0.38675
76,-0.21002
77,-0.033234
78,0.14349
79,0.32022
80,0.49704
81,0.67389
82,0.85065
83,0.98917
84,0.98627
85,0.98355
86,0.98087
87,0.97806
88,0.97522
89,0.9725
90,0.96979
91,0.96698
92,0.96411
93,0.9613
94,0.92593
95,0.74921
96,0.57242
97,0.39569
98,0.21887
99,0.041962
100,-0.13474
101,-0.31134
102,-0.48813
103,-0.66495
104,-0.8418
105,-0.98935
106,-0.98651
107,-0.9837
108,-0.98093
109,-0.97812
110,-0.97531
111,-0.97256
112,-0.96979
113,-0.96704
114,-0.96426
115,-0.96146
116,-0.93481
117,-0.75806
118,-0.58124
119,-0.40445
120,-0.22769
121,-0.050964
122,0.12576
123,0.30258
124,0.47934
125,0.65613
126,0.83289
127,0.98944
128,0.9866
129,0.98383
130,0.98111
131,0.97833
132,0.97552
133,0.97281
134,0.97003
135,0.96716
136,0.96439
137,0.96155
138,0.94357
139,0.76685
140,0.59012
141,0.41333
142,0.23651
143,0.059753
144,-0.11697
145,-0.2937
146,-0.47052
147,-0.64728
148,-0.82401
149,-0.98953
150,-0.98676
151,-0.98395
152,-0.9812
153,-0.97845
154,-0.97568
155,-0.97284
156,-0.97006
157,-0.96719
158,-0.96451
159,-0.96179
160,-0.95248
161,-0.7757
162,-0.59888
163,-0.42209
164,-0.2453
165,-0.068604
166,0.10812
167,0.28491
168,0.46161
169,0.63837
170,0.81525
171,0.98984
172,0.98703
173,0.98419
174,0.98138
175,0.97864
176,0.97586
177,0.97305
178,0.97034
179,0.96759
180,0.96472
181,0.96185
182,0.95911
183,0.78448
184,0.60767
185,0.43085
186,0.25412
187,0.077393
188,-0.099304
189,-0.27603
190,-0.45285
191,-0.62961
192,-0.8063
193,-0.98303
194,-0.98691
195,-0.9841
196,-0.98141
197,-0.97873
198,-0.97604
199,-0.97327
200,-0.97049
201,-0.96771
202,-0.9649
203,-0.96213
204,-0.95926
205,-0.79327
206,-0.61655
207,-0.43979
208,-0.26294
209,-0.086212
210,0.090424
211,0.26727
212,0.44418
213,0.62088
214,0.79761
215,0.97427
216,0.98721
217,0.98447
218,0.98169
219,0.97888
220,0.97617
221,0.97339
222,0.97058
223,0.96771
224,0.96497
225,0.96216
226,0.95935
227,0.80219
228,0.62555
229,0.44885
230,0.272
231,0.095184
232,-0.081604
233,-0.25839
234,-0.43515
235,-0.61194
236,-0.7887
237,-0.96545
238,-0.98737
239,-0.98459
240,-0.98181
241,-0.979
242,-0.97626
243,-0.97354
244,-0.97079
245,-0.96802
246,-0.96512
247,-0.96228
248,-0.95947
249,-0.8111
250,-0.6344
251,-0.45755
252,-0.2807
253,-0.10391
254,0.072784
255,0.24954
256,0.42633
257,0.60303
258,0.77985
259,0.95663
260,0.98743
261,0.98456
262,0.98181
263,0.97906
264,0.97629
265,0.97354
266,0.97076
267,0.96805
268,0.9653
269,0.96255
270,0.95984
271,0.81998
272,0.64307
273,0.46625
274,0.28961
275,0.11285
276,-0.063904
277,-0.24075
278,-0.41748
279,-0.59421
280,-0.771
281,-0.94769
282,-0.98758
283,-0.98492
284,-0.98218
285,-0.97934
286,-0.9765
287,-0.97375
288,-0.97101
289,-0.9682
290,-0.96548
291,-0.96268
292,-0.95984
293,-0.82867
294,-0.65192
295,-0.47522
296,-0.29846
297,-0.12177
298,0.055054
299,0.23196
300,0.40875
301,0.58551
302,0.76227
303,0.93918
304,0.98801
305,0.98505
306,0.98215
307,0.9794
308,0.97659
309,0.97382
310,0.9711
311,0.96835
312,0.96555
313,0.9628
314,0.95999
315,0.83755
316,0.66077
317,0.48392
318,0.30725
319,0.13049
320,-0.046234
321,-0.22299
322,-0.39972
323,-0.57657
324,-0.75339
325,-0.93015
326,-0.98798
327,-0.9852
328,-0.98233
329,-0.97955
330,-0.97678
331,-0.97397
332,-0.97116
333,-0.96835
334,-0.96567
335,-0.96292
336,-0.96014
337,-0.84641
338,-0.66962
339,-0.49286
340,-0.31607
341,-0.13934
342,0.037354
343,0.21417
344,0.39096
345,0.56781
346,0.7446
347,0.92133
348,0.98819
349,0.98532
350,0.98242
